t_recv,kind,type,name,detail
0.0267,Node,ADDED,kind-control-plane,taints=1
0.0284,Node,ADDED,kind-worker,taints=0
0.0303,Node,ADDED,kind-worker2,taints=0
0.0319,Node,ADDED,kind-worker3,taints=0
0.0332,Node,ADDED,kind-worker4,taints=0
0.0346,Node,ADDED,kind-worker5,taints=0
0.043,TaskRequest,ADDED,eval-sanitize-50-r4-000,phase=None job=None
0.05,TaskRequest,MODIFIED,eval-sanitize-50-r4-000,phase=Pending job=None
0.0682,Event,ADDED,eval-sanitize-30-r0-017-gzrg7.18d4f7781e8da3fc,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 node(s) had untolerated taint(s), 2 c_wall violated: 2 conflicting context pair(s) with node memory, 3 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod."
0.0688,Event,ADDED,eval-sanitize-30-r0-019-dtq8t.18d4f7788fe8a465,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 node(s) had untolerated taint(s), 4 c_wall violated: 2 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod."
0.0694,Event,ADDED,eval-sanitize-30-r0-020-lk5cb.18d4f778d14c840a,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 2 conflicting context pair(s) with node memory, 1 c_wall violated: 3 conflicting context pair(s) with node memory, 1 node(s) had untolerated taint(s), 3 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod."
0.0704,Event,ADDED,eval-sanitize-30-r0-022-c28vw.18d4f7796b987ea1,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 node(s) had untolerated taint(s), 2 c_wall violated: 2 conflicting context pair(s) with node memory, 3 c_wall violated: 1 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod."
0.0712,Event,ADDED,eval-sanitize-30-r0-023-g56qt.18d4f779cacc5595,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 node(s) had untolerated taint(s), 4 c_wall violated: 2 conflicting context pair(s) with node memory. no new claims to deallocate, preemption: 0/6 nodes are available: 1 Preemption is not helpful for scheduling, 5 No preemption victims found for incoming pod."
0.0718,Event,ADDED,eval-sanitize-30-r0-086-5m2jb.18d4f788ffd90381,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 1 c_wall violated: 3 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling."
0.0726,Event,ADDED,eval-sanitize-30-r0-086-5m2jb.18d4f78910cd3741,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 1 c_wall violated: 2 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
0.0732,Event,ADDED,eval-sanitize-30-r0-092-xmsjg.18d4f78fcdf3e2de,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0737,Event,ADDED,eval-sanitize-30-r0-094-xwx95.18d4f78fd2c8ec49,"reason=FailedScheduling count=None msg=0/6 nodes are available: 1 c_wall violated: 1 conflicting context pair(s) with node memory, 5 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 1 No preemption victims found for incoming pod, 5 Preemption is not helpful for scheduling."
0.0745,Event,ADDED,eval-sanitize-30-r0-147-6pl7z.18d4f79721babd83,"reason=FailedScheduling count=None msg=0/6 nodes are available: 3 c_wall violated: 1 conflicting context pair(s) with node memory, 3 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 3 No preemption victims found for incoming pod, 3 Preemption is not helpful for scheduling."
0.0748,Event,ADDED,eval-sanitize-30-r0-147-6pl7z.18d4f79737a4ade6,"reason=FailedScheduling count=None msg=0/6 nodes are available: 2 c_wall violated: 1 conflicting context pair(s) with node memory, 4 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/6 nodes are available: 2 No preemption victims found for incoming pod, 4 Preemption is not helpful for scheduling."
